Survived,Age,SibSp,Parch,Fare,Family_Size,Age*Class,Fare_Per_Person,Pclass_1,Pclass_2,Pclass_3,Sex_female,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
0,18,0,0,7.775,0,54,7.775,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,24,0,0,8.05,0,72,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,18,0,0,9.8417,0,54,9.8417,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,43,1,6,46.9,7,129,5.8625,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,36,0,1,512.3292,1,36,256.1646,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,31,0,0,8.1375,0,93,8.1375,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,27,0,0,76.7292,0,27,76.7292,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,20,0,0,9.225,0,60,9.225,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,14,5,2,46.9,7,42,5.8625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,60,1,1,39.0,2,120,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,1,2,41.5792,3,50,10.3948,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,14,4,1,39.6875,5,42,6.614583333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,19,0,0,10.1708,0,57,10.1708,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,18,0,0,7.7958,0,54,7.7958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,15,0,1,211.3375,1,15,105.66875,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,31,1,0,57.0,1,31,28.5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,4,0,1,13.4167,1,12,6.70835,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,17,0,0,56.4958,0,51,56.4958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.225,0,75,7.225,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,60,0,0,26.55,0,60,26.55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,52,0,0,13.5,0,104,13.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,44,0,0,8.05,0,132,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,22,0,0,7.7333,0,66,7.7333,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,49,1,1,110.8833,2,49,36.9611,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,42,0,0,7.65,0,126,7.65,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,18,1,0,227.525,1,18,113.7625,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,35,0,0,26.2875,0,35,26.2875,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,18,0,1,14.4542,1,54,7.2271,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.7417,0,75,7.7417,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,26,1,0,7.8542,1,78,3.9271,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,39,0,0,26.0,0,78,26.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,45,0,0,13.5,0,90,13.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,42,0,0,26.2875,0,42,26.2875,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,22,0,0,151.55,0,22,151.55,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,15,1,1,15.2458,2,45,5.081933333333333,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,24,0,0,49.5042,0,24,49.5042,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,24,0,0,26.55,0,24,26.55,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,48,1,0,52.0,1,48,26.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,29,0,0,9.4833,0,87,9.4833,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,52,0,0,13.0,0,104,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,19,0,0,7.65,0,57,7.65,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,38,0,0,227.525,0,38,227.525,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,27,0,0,10.5,0,54,10.5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,31,0,0,15.5,0,93,15.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,33,0,0,7.775,0,99,7.775,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,6,0,1,33.0,1,12,16.5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,17,1,0,7.0542,1,51,3.5271,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,34,0,0,13.0,0,68,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,50,0,0,13.0,0,100,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,27,1,0,53.1,1,27,26.55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,20,0,0,8.6625,0,60,8.6625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,30,3,0,21.0,3,60,5.25,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,16,0,0,7.7375,0,48,7.7375,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,25,1,0,26.0,1,50,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,1,0,7.925,1,75,3.9625,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,29,0,0,211.3375,0,29,211.3375,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,11,0,0,18.7875,0,33,18.7875,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,38,0,0,0.0,0,76,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,23,0,0,13.0,0,46,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,23,0,0,13.0,0,46,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,28,0,0,16.1,0,84,16.1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,48,1,3,34.375,4,144,6.875,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,35,0,0,512.3292,0,35,512.3292,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,41,0,0,7.8958,0,123,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,21,0,0,7.8958,0,63,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,42,0,0,30.0,0,42,30.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,36,1,0,78.85,1,36,39.425,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,21,2,2,262.375,4,21,52.475,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,24,1,0,16.1,1,72,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,31,0,0,7.925,0,93,7.925,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,70,1,1,71.0,2,70,23.666666666666668,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,16,1,1,20.25,2,48,6.75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,30,0,0,13.0,0,60,13.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,19,1,0,53.1,1,19,26.55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,31,0,0,7.75,0,93,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4,1,1,23.0,2,8,7.666666666666667,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,6,0,1,12.475,1,18,6.2375,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,33,0,0,9.5,0,99,9.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,23,0,0,7.8958,0,69,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,48,1,2,65.0,3,96,16.25,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,14.5,2,0,4.833333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,28,0,0,7.7958,0,84,7.7958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,18,0,0,11.5,0,36,11.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,34,0,0,8.05,0,102,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,33,0,0,86.5,0,33,86.5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,40,0,0,14.5,0,120,14.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,41,0,0,7.125,0,123,7.125,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,20,0,0,7.2292,0,60,7.2292,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,36,1,2,120.0,3,36,30.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,16,0,0,7.775,0,48,7.775,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,51,1,0,77.9583,1,51,38.97915,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,27,0,0,39.6,0,27,39.6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,30,0,0,7.75,0,90,7.75,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,42,1,0,24.15,1,126,12.075,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,32,0,0,8.3625,0,96,8.3625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,24,0,0,9.5,0,72,9.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,48,0,0,7.8542,0,144,7.8542,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,57,0,0,10.5,0,114,10.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,36,0,0,7.225,0,108,7.225,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,54,1,3,23.0,4,108,4.6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,18,0,0,7.75,0,54,7.75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,24,0,0,7.75,0,72,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5,0,0,12.475,0,15,12.475,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,18,0,0,7.7375,0,54,7.7375,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,43,0,1,211.3375,1,43,105.66875,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,13,0,0,7.2292,0,39,7.2292,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,17,1,0,57.0,1,17,28.5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,29,0,0,30.0,0,29,30.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,23,1,2,23.45,3,69,5.8625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.05,0,75,7.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.25,0,75,7.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,18,0,0,7.4958,0,54,7.4958,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,8,4,1,29.125,5,24,4.854166666666667,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,20.575,3,3,5.14375,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,46,0,0,79.2,0,46,79.2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,15,0,0,7.75,0,45,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,16,0,0,26.0,0,32,26.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,22,8,2,69.55,10,66,6.322727272727272,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,25,0,0,30.6958,0,25,30.6958,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.8958,0,75,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,39,0,0,13.0,0,78,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,49,0,0,25.9292,0,49,25.9292,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,31,0,0,8.6833,0,93,8.6833,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,30,0,0,7.2292,0,90,7.2292,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,30,1,1,24.15,2,90,8.049999999999999,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,34,0,0,13.0,0,68,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,31,1,1,26.25,2,62,8.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,11,1,2,120.0,3,11,30.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,8.5167,1,0,4.25835,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,27,0,0,6.975,0,81,6.975,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,31,0,0,7.775,0,93,7.775,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,39,0,0,0.0,0,39,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,18,0,0,7.775,0,54,7.775,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,39,0,0,13.0,0,78,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,33,1,0,53.1,1,33,26.55,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,26,0,0,7.8875,0,78,7.8875,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,39,0,0,24.15,0,117,24.15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,35,0,0,10.5,0,70,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6,4,2,31.275,6,18,4.4678571428571425,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,30,0,0,8.05,0,90,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,0.0,0,25,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,23,0,0,7.925,0,69,7.925,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,31,1,1,37.0042,2,62,12.334733333333332,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,43,0,0,6.45,0,129,6.45,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,10,3,2,27.9,5,30,4.6499999999999995,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,52,1,1,93.5,2,52,31.166666666666668,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,27,0,0,8.6625,0,81,8.6625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,38,0,0,0.0,0,38,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,27,0,1,12.475,1,81,6.2375,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,2,4,1,39.6875,5,6,6.614583333333333,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,40,0,0,6.95,0,120,6.95,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,40,0,0,56.4958,0,120,56.4958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,2,37.0042,2,2,12.334733333333332,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,16,0,0,7.75,0,48,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,15,1,0,14.4542,1,45,7.2271,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,18.75,2,0,6.25,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,28,0,0,7.2292,0,84,7.2292,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,23,0,0,7.8542,0,69,7.8542,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,18,0,0,8.3,0,54,8.3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,39,1,1,83.1583,2,39,27.71943333333333,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,21,0,0,8.6625,0,63,8.6625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,16,0,0,8.05,0,48,8.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,32,0,0,56.4958,0,96,56.4958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,30,0,0,29.7,0,30,29.7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,20,0,0,7.925,0,60,7.925,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,16,0,0,10.5,0,32,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,30,0,0,31.0,0,30,31.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,34,0,0,6.4375,0,102,6.4375,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,17,0,0,8.6625,0,51,8.6625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,42,0,0,7.55,0,126,7.55,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,32,8,2,69.55,10,96,6.322727272727272,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,35,0,0,7.8958,0,105,7.8958,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,28,0,1,33.0,1,56,16.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,27,1,0,89.1042,1,27,44.5521,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,4,4,2,31.275,6,12,4.4678571428571425,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,74,0,0,7.775,0,222,7.775,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,9,1,1,15.2458,2,27,5.081933333333333,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,16,0,1,39.4,1,16,19.7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,44,1,0,26.0,1,88,13.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,18,0,1,9.35,1,54,4.675,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,45,1,1,164.8667,2,45,54.95556666666667,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,51,0,0,26.55,0,51,26.55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,24,0,3,19.2583,3,72,4.814575,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,40,0,0,7.2292,0,120,7.2292,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,41,2,0,14.1083,2,123,4.702766666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,21,1,0,11.5,1,42,5.75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,48,0,0,25.9292,0,48,25.9292,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,36,8,2,69.55,10,108,6.322727272727272,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,24,0,0,13.0,0,48,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,42,0,0,13.0,0,84,13.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,27,1,0,13.8583,1,54,6.92915,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,31,0,0,50.4958,0,31,50.4958,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,19,0,0,9.5,0,57,9.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4,1,1,11.1333,2,12,3.7111,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,26,0,0,7.8958,0,78,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,47,1,1,52.5542,2,47,17.518066666666666,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,33,0,0,5.0,0,33,5.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,47,0,0,9.0,0,141,9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,28,1,0,24.0,1,56,12.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,15,0,0,7.225,0,45,7.225,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,20,0,0,9.8458,0,60,9.8458,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,19,0,0,7.8958,0,57,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,42,0,0,7.8958,0,126,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,56,0,1,83.1583,1,56,41.57915,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,25,0,1,26.0,1,50,13.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,33,0,0,7.8958,0,99,7.8958,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,22,0,0,10.5167,0,66,10.5167,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,28,0,0,10.5,0,56,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,25,0,0,7.05,0,75,7.05,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,39,0,5,29.125,5,117,4.854166666666667,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,27,0,0,13.0,0,54,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,19,0,0,30.0,0,19,30.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,29,1,2,23.45,3,87,5.8625,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,26,0,0,30.0,0,26,30.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,32,0,0,7.75,0,96,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
